tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,salario_cliente_log,total_otros_prestamos_log
4,1860000.0,8,52.0,Independiente,5000000.0,500000.0,212503,747.0,1,4,0.0,555.0,555.0,0.0,0,0,1,910001.0,Estable,0,15.424948670398354,13.122365377402328
4,889803.6,12,48.0,Empleado,4500000.0,1800000.0,70541,756.0,7,6,0.0,27425.0,27425.0,0.0,4,0,0,4457948.0,Decreciente,1,15.319588176962746,14.403297778421795
4,2954880.0,12,49.0,Empleado,3897500.0,2500000.0,231859,834.0,9,2,0.0,25114.0,24173.0,0.0,6,0,0,7383976.0,Creciente,1,15.175846136488763,14.731801689838349
4,1636440.0,6,53.0,Empleado,2060000.0,505000.0,247164,882.0,4,1,0.0,3535.0,3535.0,0.0,3,0,0,2093785.0,Decreciente,1,14.53821702620254,13.132315688453556
4,3392160.0,12,49.0,Empleado,3600000.0,1100000.0,235567,845.0,3,4,0.0,141542.0,141542.0,0.0,1,1,0,1832000.0,Estable,1,15.096444681204078,13.910821646859095
4,2232000.0,6,47.0,Independiente,33334.0,3640000.0,335991,772.0,10,2,0.0,43734.0,43734.0,0.0,4,0,3,33334.0,Creciente,1,10.414363175052161,15.10749451433816
4,1328280.0,6,47.0,Empleado,3500000.0,1100000.0,184483,819.0,8,9,0.0,46729.0,46729.0,0.0,6,0,0,1200045.0,Creciente,1,15.068273812173887,13.910821646859095
4,1716000.0,6,47.0,Empleado,4000000.0,1200000.0,255047,808.0,4,2,0.0,6231.0,6231.0,0.0,2,0,1,650000.0,Creciente,1,15.201805169084134,13.997832948091215
4,1201200.0,6,47.0,Empleado,5000000.0,2500000.0,178085,830.0,8,2,0.0,20776.0,806.0,0.0,4,2,1,5129994.0,Creciente,1,15.424948670398354,14.731801689838349
9,942720.0,6,49.0,Independiente,5000000.0,2000000.0,128812,732.0,7,3,0.0,26527.0,26527.0,0.0,3,0,3,2995424.0,Creciente,1,15.424948670398354,14.508658238524095
4,2476411.1999999997,6,49.0,Independiente,5000000.0,120000.0,369064,757.0,13,5,0.0,57935.0,57935.0,0.0,6,0,1,941789.0,Creciente,1,15.424948670398354,11.695255355062795
9,1604400.0,2,48.0,Independiente,5000000.0,2000000.0,632603,723.0,12,11,0.0,445295.0,445295.0,0.0,8,1,3,4584323.0,Decreciente,0,15.424948670398354,14.508658238524095
4,2859362.4,24,48.0,Empleado,5400000.0,800000.0,125575,787.0,6,15,0.0,4456.0,4456.0,0.0,0,0,2,7111206.0,Decreciente,1,15.501909696719672,13.592368256649284
4,3055500.0,12,49.0,Empleado,5521000.0,364000.0,254582,848.0,6,3,0.0,109953.0,97621.0,0.0,5,0,1,5224816.0,Creciente,1,15.524069742392772,12.804911893867851
4,14400000.0,12,48.0,Independiente,25000000.0,12000000.0,1126156,814.0,17,1,0.0,735051.0,735051.0,0.0,8,0,4,2000000.0,Estable,1,17.034386422832473,16.300417291085605
4,2039400.0,6,48.0,Empleado,3600000.0,1200000.0,302354,864.0,10,3,0.0,74315.0,74315.0,0.0,6,1,0,1540000.0,Decreciente,1,15.096444681204078,13.997832948091215
4,3934021.1999999997,6,47.0,Independiente,5000000.0,1500000.0,587247,792.0,8,4,0.0,104674.0,1412.0,0.0,1,1,1,1205401.0,Creciente,1,15.424948670398354,14.220976332738882
4,2539802.4,6,50.0,Independiente,2273000.0,255000.0,390701,796.0,6,9,0.0,4643.0,4643.0,0.0,4,0,0,1064000.0,Creciente,1,14.63661154278179,12.449022745701502
4,1106797.2,6,48.0,Independiente,3890000.0,2274000.0,165758,820.0,10,5,0.0,89365.0,89365.0,0.0,6,0,2,850000.0,Creciente,1,15.173919972664004,14.63705139304626
4,2072280.0,12,47.0,Empleado,1300000.0,600000.0,143908,845.0,3,4,0.0,1782.0,1782.0,0.0,1,0,0,1345833.0,Creciente,1,14.077875591662238,13.304686600863562
4,2529480.0,12,46.0,Independiente,5000000.0,2000000.0,199935,859.0,8,4,0.0,163048.0,163048.0,0.0,5,0,0,1000000.0,Estable,1,15.424948670398354,14.508658238524095
4,2781240.0,12,48.0,Empleado,9000000.0,3500000.0,219049,858.0,11,0,0.0,175408.0,175408.0,0.0,8,0,0,1107780.0,Creciente,1,16.012735246411598,15.068273812173887
9,7200000.0,12,43.0,Independiente,10000000.0,6000000.0,500000,787.0,19,10,0.0,480287.0,298810.0,0.0,14,1,1,2056072.0,Creciente,1,16.118095750958314,15.607270193858982
4,4282321.2,12,45.0,Independiente,2500000.0,900000.0,336438,769.0,4,4,0.0,2989.0,2989.0,0.0,1,0,1,1205401.0,Creciente,1,14.731801689838349,13.710151153416941
9,1185660.0,7,43.0,Independiente,4000000.0,2000000.0,139967,736.0,8,11,0.0,83055.0,83055.0,0.0,4,0,2,945115.0,Creciente,0,15.201805169084134,14.508658238524095
9,1079986.8,8,43.0,Independiente,5000000.0,2000000.0,112785,820.0,7,5,0.0,55672.0,55672.0,0.0,3,0,1,839301.0,Decreciente,1,15.424948670398354,14.508658238524095
4,7464000.0,10,42.0,Independiente,10000000.0,3000000.0,687028,801.0,5,3,0.0,204375.0,204375.0,0.0,4,0,1,908526.0,Creciente,1,16.118095750958314,14.914123179965662
4,1560000.0,12,45.0,Empleado,5000000.0,600000.0,123319,804.0,14,5,0.0,164309.0,164309.0,0.0,10,1,1,2038354.0,Creciente,1,15.424948670398354,13.304686600863562
9,2060104.7999999998,10,42.0,Empleado,10000000.0,7000000.0,175004,836.0,13,10,0.0,232064.0,231898.0,0.0,11,0,0,4595884.0,Decreciente,1,16.118095750958314,15.76142084987672
4,1200000.0,6,48.0,Empleado,2515453.0,397000.0,180622,849.0,5,5,0.0,2852.0,2852.0,0.0,1,0,2,2502746.0,Creciente,1,14.73796386212337,12.891694078557842
4,1425360.0,12,48.0,Independiente,3500000.0,1500000.0,111982,820.0,6,8,0.0,3608.0,3608.0,0.0,0,0,3,1205401.0,Creciente,1,15.068273812173887,14.220976332738882
9,2466684.0,3,47.0,Empleado,3000000.0,2000000.0,654224,791.0,19,3,0.0,305301.0,305301.0,0.0,18,0,1,1205401.0,Creciente,1,14.914123179965662,14.508658238524095
9,2182424.4,9,47.0,Independiente,3000000.0,1500000.0,204308,795.0,2,3,0.0,41268.0,41268.0,0.0,0,0,1,933473.0,Creciente,1,14.914123179965662,14.220976332738882
9,1498992.0,7,47.0,Independiente,4000000.0,2000000.0,177228,831.0,6,10,0.0,79427.0,79427.0,0.0,4,0,1,946640.0,Creciente,1,15.201805169084134,14.508658238524095
4,2268000.0,10,46.0,Empleado,5000000.0,2000000.0,209872,783.0,19,13,0.0,96564.0,96564.0,0.0,16,0,2,4515294.0,Decreciente,0,15.424948670398354,14.508658238524095
4,1758000.0,10,46.0,Empleado,5000000.0,2000000.0,162045,802.0,4,4,0.0,60091.0,60091.0,0.0,4,0,0,5227744.0,Creciente,1,15.424948670398354,14.508658238524095
4,2488320.0,6,46.0,Independiente,5000000.0,3000000.0,369835,865.0,6,2,0.0,35687.0,35687.0,0.0,5,0,0,3172000.0,Creciente,1,15.424948670398354,14.914123179965662
4,7281600.0,6,45.0,Independiente,12000000.0,4000000.0,1086894,840.0,11,6,0.0,195245.0,195245.0,0.0,7,0,2,1637138.0,Creciente,1,16.300417291085605,15.201805169084134
4,2858041.1999999997,6,45.0,Independiente,17750000.0,5995000.0,433141,866.0,13,6,0.0,130346.0,130346.0,0.0,6,0,2,1300000.0,Estable,1,16.691896130223725,15.60643651324941
4,2016000.0,12,48.0,Empleado,5400000.0,400000.0,159822,742.0,6,4,0.0,40530.0,40530.0,0.0,3,0,0,1205401.0,Creciente,1,15.501909696719672,12.899222326086994
4,1220160.0,12,47.0,Empleado,2000000.0,500000.0,84733,868.0,3,0,0.0,9784.0,9784.0,0.0,3,0,0,1124242.0,Creciente,1,14.508658238524095,13.122365377402328
4,1755480.0,18,46.0,Empleado,3800000.0,800000.0,97407,784.0,9,7,0.0,215703.0,215703.0,0.0,9,0,0,1433333.0,Creciente,1,15.150511887854474,13.592368256649284
4,2702400.0,12,48.0,Empleado,1800000.0,600000.0,212664,871.0,1,3,0.0,0.0,0.0,0.0,1,0,0,1466586.0,Creciente,1,14.403297778421795,13.304686600863562
4,3057600.0,12,46.0,Empleado,3000000.0,1500000.0,238724,798.0,10,24,0.0,32797.0,32797.0,0.0,3,0,4,2964008.0,Creciente,1,14.914123179965662,14.220976332738882
9,3970863.5999999996,10,46.0,Independiente,12000000.0,7000000.0,337321,791.0,15,13,0.0,289332.0,289332.0,0.0,12,0,1,931394.0,Creciente,1,16.300417291085605,15.76142084987672
4,3720000.0,6,47.0,Empleado,4350000.0,106000.0,572280,853.0,5,1,0.0,564.0,564.0,0.0,4,0,0,838889.0,Creciente,1,15.285686632949897,11.571203807011969
4,1549944.0,6,46.0,Independiente,5140000.0,2729000.0,236064,740.0,6,3,0.0,65629.0,65629.0,0.0,2,0,3,1205401.0,Creciente,1,15.452563831983857,14.819446166125
9,3876954.0,9,46.0,Empleado,4000000.0,2000000.0,362074,783.0,9,20,0.0,2098.0,2098.0,0.0,3,1,0,908526.0,Estable,1,15.201805169084134,14.508658238524095
4,1063916.4,6,46.0,Independiente,6000000.0,0.0,158120,768.0,1,6,0.0,554.0,554.0,0.0,0,0,1,917673.0,Creciente,1,15.607270193858982,0.0
4,6701880.0,30,47.0,Empleado,4512000.0,1615000.0,280545,840.0,9,3,0.0,108302.0,108302.0,0.0,7,0,0,5572404.0,Creciente,1,15.322251293791213,14.29484613383375
4,12987499.2,12,48.0,Independiente,8758000.0,2924000.0,1080812,803.0,9,6,0.0,160682.0,160682.0,0.0,5,0,2,5243692.0,Creciente,1,15.985478240524793,14.888463441849012
4,1815360.0,12,45.0,Independiente,8000000.0,2000000.0,126067,844.0,2,11,0.0,7323.0,7323.0,0.0,1,0,0,2946034.0,Decreciente,1,15.894952224644102,14.508658238524095
9,878880.0,8,46.0,Independiente,5000000.0,2000000.0,91585,777.0,10,3,0.0,91935.0,91935.0,0.0,5,0,3,870826.0,Creciente,0,15.424948670398354,14.508658238524095
9,2042564.4,10,44.0,Empleado,2500000.0,1000000.0,173878,814.0,6,2,0.0,3411.0,3411.0,0.0,2,0,1,1205401.0,Creciente,1,14.731801689838349,13.815511557963774
4,3600000.0,12,46.0,Empleado,10000000.0,3500000.0,250000,761.0,5,6,0.0,107323.0,107323.0,0.0,2,0,0,1238921.0,Decreciente,1,16.118095750958314,15.068273812173887
4,2400000.0,10,46.0,Independiente,4000000.0,1200000.0,221490,820.0,3,3,0.0,0.0,0.0,0.0,0,0,0,1205401.0,Creciente,1,15.201805169084134,13.997832948091215
4,4236660.0,6,46.0,Independiente,5500000.0,500000.0,630117,747.0,11,6,0.0,60240.0,60240.0,0.0,5,0,2,950105.0,Creciente,1,15.520258832020865,13.122365377402328
4,1359480.0,6,52.0,Independiente,4000000.0,800000.0,201782,796.0,5,6,0.0,0.0,0.0,0.0,0,0,0,1205401.0,Creciente,1,15.201805169084134,13.592368256649284
4,1680000.0,12,46.0,Empleado,3000000.0,1200000.0,132207,839.0,4,3,0.0,6641.0,6641.0,0.0,3,0,1,1653666.0,Creciente,1,14.914123179965662,13.997832948091215
4,3075360.0,12,46.0,Empleado,1800000.0,600000.0,213567,929.0,5,1,0.0,23401.0,834.0,0.0,0,0,2,1205401.0,Creciente,1,14.403297778421795,13.304686600863562
9,1498992.0,2,45.0,Independiente,5000000.0,2000000.0,591041,802.0,5,4,0.0,3211.0,3211.0,0.0,1,0,2,916148.0,Creciente,1,15.424948670398354,14.508658238524095
4,1161601.2,6,45.0,Empleado,3700000.0,1300000.0,172765,875.0,3,5,0.0,53558.0,53558.0,0.0,2,0,0,3729738.0,Creciente,1,15.123843647884687,14.077875591662238
4,3240000.0,6,44.0,Empleado,2000000.0,1000000.0,481044,773.0,2,2,0.0,49064.0,49064.0,0.0,1,1,0,908526.0,Estable,1,14.508658238524095,13.815511557963774
4,839880.0,12,44.0,Empleado,1800000.0,350000.0,58325,722.0,1,6,0.0,0.0,0.0,0.0,0,0,0,1007507.0,Creciente,1,14.403297778421795,12.765691290604371
4,3276000.0,12,48.0,Empleado,2740000.0,751000.0,263681,854.0,7,3,0.0,17066.0,17066.0,0.0,4,0,1,1245707.0,Creciente,1,14.82346884332769,13.529162262303307
4,2109999.6,12,48.0,Independiente,5000000.0,3000000.0,165977,832.0,4,3,0.0,11230.0,11230.0,0.0,2,0,1,32114.0,Decreciente,1,15.424948670398354,14.914123179965662
9,719785.2,5,48.0,Independiente,5000000.0,2000000.0,116839,774.0,6,2,0.0,218882.0,218882.0,0.0,1,1,1,31809.0,Creciente,1,15.424948670398354,14.508658238524095
4,1379881.2,12,48.0,Empleado,1200000.0,600000.0,108544,737.0,13,2,0.0,55921.0,55921.0,0.0,4,1,8,895062.0,Creciente,1,13.997832948091215,13.304686600863562
4,2408280.0,12,47.0,Empleado,1800000.0,600000.0,167242,879.0,8,2,0.0,26641.0,26641.0,0.0,7,0,0,1913004.0,Creciente,1,14.403297778421795,13.304686600863562
4,1464960.0,6,47.0,Independiente,3016000.0,465000.0,223503,837.0,4,4,0.0,15540.0,14421.0,0.0,3,0,0,952381.0,Creciente,1,14.919442339674916,13.049794835104816
4,2985600.0,6,46.0,Independiente,25000000.0,5000000.0,443846,767.0,6,11,0.0,206936.0,206936.0,0.0,3,0,0,787389.0,Decreciente,0,17.034386422832473,15.424948670398354
4,5151480.0,36,46.0,Empleado,7300000.0,3300000.0,166804,763.0,19,20,0.0,120129.0,120129.0,0.0,9,0,8,5051457.0,Creciente,1,15.803385043104912,15.009433329466965
4,3859792.8,10,45.0,Independiente,8000000.0,1500000.0,357519,796.0,11,3,0.0,90911.0,87517.0,0.0,7,0,0,918689.0,Creciente,1,15.894952224644102,14.220976332738882
9,1683277.2,9,45.0,Independiente,4000000.0,2000000.0,158912,770.0,8,4,0.0,34580.0,34580.0,0.0,5,0,1,2083333.0,Creciente,1,15.201805169084134,14.508658238524095
9,1498992.0,5,48.0,Empleado,6000000.0,2000000.0,243464,768.0,19,4,0.0,206704.0,179897.0,0.0,15,0,6,941789.0,Creciente,1,15.607270193858982,14.508658238524095
4,3414480.0,6,49.0,Independiente,8000000.0,3000000.0,505922,846.0,2,2,0.0,5545.0,5545.0,0.0,0,1,1,1205401.0,Creciente,0,15.894952224644102,14.914123179965662
9,506806.8,2,46.0,Independiente,5000000.0,2000000.0,199684,669.0,4,0,0.0,33913.0,33913.0,0.0,2,0,2,1205401.0,Creciente,1,15.424948670398354,14.508658238524095
4,2575200.0,12,48.0,Independiente,3000000.0,1200000.0,202570,712.0,4,4,0.0,6219.0,2792.0,0.0,0,0,3,1205401.0,Creciente,1,14.914123179965662,13.997832948091215
4,4560000.0,6,46.0,Independiente,14000000.0,7000000.0,677900,811.0,7,6,0.0,40170.0,40170.0,0.0,3,0,3,1050000.0,Creciente,1,16.454567959008102,15.76142084987672
4,3960000.0,6,46.0,Independiente,12000000.0,4000000.0,588168,847.0,13,4,0.0,33492.0,33492.0,0.0,10,0,1,916841.0,Creciente,1,16.300417291085605,15.201805169084134
4,9772800.0,6,45.0,Independiente,7822000.0,5235000.0,1481084,865.0,5,4,0.0,30159.0,30159.0,0.0,4,0,0,1499416.0,Creciente,1,15.87245096214213,15.470877593308723
4,3147480.0,6,45.0,Independiente,4000000.0,180000.0,467806,827.0,3,7,0.0,49.0,49.0,0.0,0,0,2,908526.0,Creciente,1,15.201805169084134,12.100717685412471
4,3018555.6,12,45.0,Independiente,6000000.0,2000000.0,237544,840.0,2,2,0.0,373.0,373.0,0.0,1,0,0,933473.0,Creciente,1,15.607270193858982,14.508658238524095
4,480000.0,6,45.0,Independiente,3000000.0,2000000.0,71358,795.0,2,7,0.0,0.0,0.0,0.0,0,0,0,908526.0,Estable,1,14.914123179965662,14.508658238524095
9,1185660.0,5,47.0,Independiente,8000000.0,4000000.0,192462,863.0,9,2,0.0,148444.0,148444.0,0.0,7,0,1,1112666.0,Creciente,1,15.894952224644102,15.201805169084134
4,1594680.0,12,45.0,Independiente,6000000.0,1000000.0,125129,786.0,3,8,0.0,1835.0,1835.0,0.0,1,0,0,1102050.0,Decreciente,1,15.607270193858982,13.815511557963774
4,2040000.0,12,48.0,Empleado,3500000.0,600000.0,159569,747.0,17,6,0.0,75115.0,58827.0,0.0,9,1,4,3898592.0,Creciente,1,15.068273812173887,13.304686600863562
4,1553880.0,12,47.0,Independiente,2500000.0,1400000.0,121928,754.0,11,3,0.0,28493.0,28493.0,0.0,3,0,1,794960.0,Decreciente,1,14.731801689838349,14.151983508870947
4,2604000.0,12,47.0,Empleado,6500000.0,3200000.0,203647,778.0,8,2,0.0,124560.0,124560.0,0.0,6,0,2,939017.0,Creciente,1,15.687312888712007,14.978661680269907
4,2481000.0,18,47.0,Empleado,2500000.0,700000.0,137059,817.0,1,3,0.0,0.0,0.0,0.0,0,0,1,908526.0,Estable,1,14.731801689838349,13.45883704259595
9,1871511.5999999999,10,46.0,Empleado,3500000.0,1800000.0,158733,833.0,3,3,0.0,19081.0,19081.0,0.0,2,0,0,908526.0,Estable,1,15.068273812173887,14.403297778421795
4,1865640.0,6,45.0,Empleado,3000000.0,800000.0,277098,797.0,10,3,0.0,59724.0,59724.0,0.0,5,1,2,1170272.0,Creciente,1,14.914123179965662,13.592368256649284
4,1475880.0,6,42.0,Empleado,11230000.0,1694000.0,222915,832.0,2,4,0.0,102701.0,102701.0,0.0,2,0,0,5978283.0,Creciente,1,16.23409941576182,14.342603744512735
4,2065080.0,6,45.0,Independiente,3000000.0,500000.0,307744,797.0,2,3,0.0,1549.0,1549.0,0.0,1,0,0,928853.0,Creciente,1,14.914123179965662,13.122365377402328
9,1269000.0,8,45.0,Independiente,5000000.0,2000000.0,132296,777.0,8,6,0.0,133536.0,38420.0,0.0,3,0,3,1051800.0,Creciente,1,15.424948670398354,14.508658238524095
4,2880000.0,12,44.0,Empleado,3800000.0,650000.0,200000,758.0,15,5,0.0,29912.0,29912.0,0.0,5,0,3,3525834.0,Creciente,1,15.150511887854474,13.384729180332174
4,2974440.0,12,43.0,Empleado,2200000.0,800000.0,206558,844.0,9,6,0.0,196164.0,39094.0,0.0,5,0,1,1060016.0,Creciente,1,14.603968372873895,13.592368256649284
9,1429647.5999999999,10,45.0,Empleado,3000000.0,1600000.0,121766,786.0,7,3,0.0,110749.0,110749.0,0.0,1,2,1,693447.0,Creciente,1,14.914123179965662,14.285514812209815
9,1604400.0,2,44.0,Independiente,5000000.0,2000000.0,632603,705.0,18,1,0.0,190733.0,190733.0,0.0,13,0,1,1500000.0,Estable,1,15.424948670398354,14.508658238524095
4,1508281.2,12,46.0,Empleado,1800000.0,800000.0,104742,918.0,7,2,0.0,17790.0,17790.0,0.0,4,0,0,454263.0,Creciente,1,14.403297778421795,13.592368256649284
4,2044800.0,6,45.0,Empleado,8000000.0,2000000.0,305219,813.0,12,9,0.0,135833.0,135833.0,0.0,9,0,0,2094600.0,Creciente,1,15.894952224644102,14.508658238524095
4,2400000.0,6,44.0,Empleado,10000000.0,3000000.0,356790,847.0,13,1,0.0,278775.0,278775.0,0.0,9,0,2,9556166.0,Creciente,1,16.118095750958314,14.914123179965662
4,1017600.0,6,43.0,Independiente,10000000.0,1000000.0,151244,817.0,6,7,0.0,513.0,513.0,0.0,0,0,1,934662.0,Creciente,1,16.118095750958314,13.815511557963774
4,2487499.1999999997,6,43.0,Independiente,4500000.0,3000000.0,373111,757.0,10,4,0.0,41999.0,41999.0,0.0,7,0,1,31555.0,Creciente,1,15.319588176962746,14.914123179965662
4,1134000.0,12,42.0,Empleado,2000000.0,400000.0,89900,802.0,6,12,0.0,23710.0,23710.0,0.0,4,0,0,1993466.0,Creciente,1,14.508658238524095,12.899222326086994
9,1269000.0,5,41.0,Independiente,5000000.0,2000000.0,205810,789.0,1,11,0.0,37.0,37.0,0.0,0,0,1,30285.0,Estable,1,15.424948670398354,14.508658238524095
9,1268400.0,5,40.0,Independiente,5000000.0,2000000.0,205892,774.0,19,13,0.0,419715.0,303745.0,0.0,16,0,4,852639.0,Creciente,1,15.424948670398354,14.508658238524095
4,1515480.0,12,41.0,Empleado,1800000.0,800000.0,119211,844.0,5,3,0.0,628.0,628.0,0.0,2,0,2,1707758.0,Creciente,1,14.403297778421795,13.592368256649284
4,2192640.0,12,46.0,Empleado,4000000.0,2300000.0,172263,825.0,7,5,0.0,52717.0,52717.0,0.0,3,0,0,4274527.0,Decreciente,1,15.201805169084134,14.648420115681892
4,4228440.0,12,44.0,Empleado,11000000.0,850000.0,331791,823.0,10,4,0.0,16101.0,16101.0,0.0,7,0,1,8923891.0,Estable,1,16.213405921671733,13.652992804936396
4,1989999.5999999999,6,45.0,Empleado,5000000.0,3000000.0,297039,865.0,3,5,0.0,39646.0,39646.0,0.0,1,0,1,908526.0,Estable,1,15.424948670398354,14.914123179965662
4,5712000.0,6,25.0,Independiente,10000000.0,2500000.0,849159,861.0,5,3,0.0,21729.0,21729.0,0.0,4,0,1,981705.0,Creciente,1,16.118095750958314,14.731801689838349
4,3600000.0,6,44.0,Independiente,7000000.0,4000000.0,533355,821.0,11,2,0.0,113039.0,113039.0,0.0,9,0,0,908526.0,Creciente,1,15.76142084987672,15.201805169084134
4,3175080.0,12,44.0,Independiente,5600000.0,1500000.0,220492,875.0,11,5,0.0,4874.0,4874.0,0.0,7,0,1,3672776.0,Creciente,1,15.53827733427679,14.220976332738882
9,2820672.0,10,44.0,Independiente,8000000.0,4000000.0,240242,852.0,5,7,0.0,353956.0,353956.0,0.0,5,0,0,4000000.0,Estable,1,15.894952224644102,15.201805169084134
4,2326560.0,12,44.0,Empleado,1950000.0,900000.0,183087,815.0,3,4,0.0,237.0,237.0,0.0,0,0,0,1648383.0,Creciente,1,14.48334044336031,13.710151153416941
4,2233080.0,10,42.0,Independiente,4800000.0,2000000.0,206421,743.0,2,2,0.0,93076.0,93076.0,0.0,1,0,0,4237572.0,Creciente,1,15.38412668421143,14.508658238524095
9,1185660.0,2,41.0,Independiente,5000000.0,2000000.0,467703,860.0,10,3,0.0,15366.0,15366.0,0.0,5,0,3,939017.0,Creciente,0,15.424948670398354,14.508658238524095
4,3104640.0,6,45.0,Independiente,15000000.0,6000000.0,463417,757.0,6,10,0.0,98485.0,98485.0,0.0,5,0,1,954263.0,Creciente,1,16.52356082573315,15.607270193858982
9,821208.0,5,45.0,Independiente,5000000.0,2000000.0,133186,848.0,5,5,0.0,29796.0,29796.0,0.0,2,0,1,121137.0,Decreciente,1,15.424948670398354,14.508658238524095
4,4224000.0,6,44.0,Independiente,9000000.0,4000000.0,632602,832.0,10,10,0.0,35824.0,35824.0,0.0,6,0,1,783333.0,Creciente,1,16.012735246411598,15.201805169084134
9,878880.0,2,44.0,Independiente,5000000.0,2000000.0,346790,789.0,9,5,0.0,51801.0,51801.0,0.0,2,0,4,1000000.0,Estable,1,15.424948670398354,14.508658238524095
4,768000.0,12,43.0,Empleado,3500000.0,1000000.0,60884,840.0,3,1,0.0,68532.0,68532.0,0.0,2,1,0,2655208.0,Creciente,1,15.068273812173887,13.815511557963774
4,3506160.0,12,43.0,Empleado,4500000.0,900000.0,275801,851.0,4,4,0.0,1358.0,1358.0,0.0,2,0,0,1200000.0,Creciente,1,15.319588176962746,13.710151153416941
4,3861360.0,12,42.0,Empleado,4700000.0,450000.0,268150,821.0,5,3,0.0,20045.0,20045.0,0.0,4,0,0,908526.0,Estable,1,15.363073279446223,13.017005083966255
4,1211760.0,8,42.0,Empleado,3400000.0,1200000.0,137439,840.0,4,2,0.0,80250.0,72830.0,0.0,2,0,1,2850036.0,Creciente,1,15.039286283703994,13.997832948091215
4,2360160.0,6,43.0,Empleado,5000000.0,2000000.0,350548,873.0,4,5,0.0,4611.0,4611.0,0.0,2,0,1,10344492.0,Creciente,1,15.424948670398354,14.508658238524095
4,2145240.0,12,43.0,Independiente,4000000.0,1500000.0,148975,801.0,2,2,0.0,0.0,0.0,0.0,1,0,0,30793.0,Creciente,1,15.201805169084134,14.220976332738882
4,3655920.0,6,43.0,Empleado,17440000.0,2893000.0,556848,840.0,13,2,0.0,210864.0,192174.0,0.0,9,0,2,11238842.0,Creciente,1,16.674277033784556,14.877804929620154
4,1113360.0,6,42.0,Empleado,4000000.0,1200000.0,154633,821.0,11,3,0.0,93862.0,68724.0,0.0,10,0,1,3428000.0,Creciente,1,15.201805169084134,13.997832948091215
4,1431360.0,12,41.0,Empleado,3500000.0,950000.0,112306,791.0,5,2,0.0,39674.0,39674.0,0.0,5,0,0,4480984.0,Decreciente,1,15.068273812173887,13.76421831620775
4,1675081.2,6,43.0,Independiente,3000000.0,700000.0,248965,769.0,6,8,0.0,7184.0,7184.0,0.0,3,0,2,945115.0,Creciente,1,14.914123179965662,13.45883704259595
9,1269000.0,5,43.0,Independiente,5000000.0,2000000.0,205810,809.0,4,4,0.0,246.0,246.0,0.0,2,0,1,871117.0,Creciente,0,15.424948670398354,14.508658238524095
9,1185660.0,4,44.0,Independiente,5000000.0,2000000.0,238495,743.0,12,8,0.0,94936.0,94936.0,0.0,8,0,1,939017.0,Creciente,1,15.424948670398354,14.508658238524095
4,5806080.0,12,42.0,Empleado,3000000.0,1200000.0,456151,757.0,7,7,0.0,66003.0,66003.0,0.0,2,0,1,1205401.0,Creciente,1,14.914123179965662,13.997832948091215
4,4864800.0,6,42.0,Empleado,8500000.0,4000000.0,723255,773.0,4,8,0.0,29168.0,29168.0,0.0,3,0,0,4638090.0,Creciente,1,15.955576839107596,15.201805169084134
9,1185660.0,2,41.0,Independiente,5000000.0,2000000.0,467566,786.0,14,7,0.0,92805.0,92805.0,0.0,8,0,2,1089727.0,Creciente,1,15.424948670398354,14.508658238524095
9,1269000.0,6,41.0,Independiente,10000000.0,5000000.0,173395,736.0,13,10,0.0,378047.0,378047.0,0.0,7,0,4,31670.0,Creciente,1,16.118095750958314,15.424948670398354
4,2994000.0,6,44.0,Empleado,4200000.0,1200000.0,443879,760.0,10,7,0.0,155538.0,155538.0,0.0,8,0,1,1205401.0,Creciente,1,15.250595321348806,13.997832948091215
4,2411880.0,6,43.0,Independiente,2900000.0,2000000.0,359447,830.0,0,2,0.0,0.0,0.0,0.0,0,0,0,1205401.0,Creciente,0,14.88022163978423,14.508658238524095
4,6222139.2,36,42.0,Empleado,2500000.0,0.0,201183,742.0,8,7,0.0,49330.0,49330.0,0.0,4,0,2,856562.0,Decreciente,0,14.731801689838349,0.0
4,5327280.0,12,42.0,Empleado,3000000.0,1000000.0,369950,815.0,3,6,0.0,1661.0,1661.0,0.0,1,1,0,2816100.0,Estable,1,14.914123179965662,13.815511557963774
4,1655760.0,6,41.0,Independiente,15000000.0,3000000.0,245757,820.0,10,2,0.0,55095.0,55095.0,0.0,7,0,1,1205401.0,Creciente,1,16.52356082573315,14.914123179965662
4,1256280.0,6,41.0,Empleado,2500000.0,850000.0,187226,771.0,6,9,0.0,2384.0,2384.0,0.0,2,0,0,32724.0,Creciente,1,14.731801689838349,13.652992804936396
4,3755580.0,18,41.0,Empleado,4500000.0,1500000.0,206923,789.0,4,3,0.0,17372.0,17372.0,0.0,2,0,1,1000000.0,Estable,1,15.319588176962746,14.220976332738882
4,2798040.0,12,41.0,Empleado,3800000.0,1000000.0,194308,810.0,3,2,0.0,10521.0,10521.0,0.0,2,0,1,1311326.0,Decreciente,1,15.150511887854474,13.815511557963774
